doc_id,sentence_id,product_a,product_a_alias,product_b,product_b_alias,sentence_text,publication_date,journal,section,sent_index,count,recency_weight,study_type,study_type_weight,combined_weight,evidence_weight,labels,matched_terms,context_rule_hits,indications,direction_type,product_a_role,product_b_role,direction_triggers,narrative_type,narrative_subtype,narrative_confidence,sentiment_label,sentiment_score,sentiment_model,sentiment_inference_ts,confidence_breakdown
ppr:doi:10.21203/rs.3.rs-7118793/v1,ppr:doi:10.21203/rs.3.rs-7118793/v1:sec:results:sent:10,enalapril,ACEI,sacubitril_valsartan,ARNI,"Target dose attainment varied by drug class: 46% for beta-blockers, 41% for ACEI/ARB/ARNI, 96% for MRAs, and 100% for ivabradine.",2025-08-01,,results,10,1,0.7393777639348282,other,1.0,0.7393777639348282,0.7393777639348282,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.7393777639348282, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.7393777639348282, 'final_confidence': 0.7393777639348282}"
med:pmid:41126807,med:pmid:41126807:sec:conclusion:sent:12,enalapril,ACEI,sacubitril_valsartan,ARNI,"For non-pharmacologic management, referral to HF specialty was made in 30% and cardiac rehabilitation in 22.2%. Among patients with HFrEF seen at the outpatient, there is good physician adherence to betablockers, ACEI/ARNI/ARBs, and diuretics.",2025-07-31,,conclusion,12,1,0.7379749932627773,other,1.0,0.7379749932627773,0.7379749932627773,[],,[],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.760319+00:00,"{'recency_weight': 0.7379749932627773, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.7379749932627773, 'final_confidence': 0.7379749932627773}"
med:pmid:41126807,med:pmid:41126807:sec:results:sent:11,enalapril,ACEI,sacubitril_valsartan,ARNI,"In the 3<sup>rd</sup> month post-discharge, titration to optimal doses was achieved in only 26.4%, 15%, and 6.25% for those on beta-blockers, ACEI/ARNI/ARB, and MRA, respectively.",2025-07-31,,results,11,1,0.7379749932627773,other,1.0,0.7379749932627773,0.7379749932627773,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.7379749932627773, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.7379749932627773, 'final_confidence': 0.7379749932627773}"
med:pmid:41126807,med:pmid:41126807:sec:results:sent:7,enalapril,ACEI,sacubitril_valsartan,ARNI,"Overall, adherence to prescription of beta-blockers (94.8%), ACEI/ARNI/ARBs (88.5%), and diuretics (100%) were high.",2025-07-31,,results,7,1,0.7379749932627773,other,1.0,0.7379749932627773,0.7379749932627773,[],,[],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.760319+00:00,"{'recency_weight': 0.7379749932627773, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.7379749932627773, 'final_confidence': 0.7379749932627773}"
med:pmid:41126807,med:pmid:41126807:sec:results:sent:9,enalapril,ACEI,sacubitril_valsartan,ARNI,"Over three months of follow-up, improvement in the quality of care was demonstrated with ACEI/ARNI/ARBs (81.8% to 90.9%), MRA (68.7 to 81.2%), and SGLT2i (58% to 67.7%).",2025-07-31,,results,9,1,0.7379749932627773,other,1.0,0.7379749932627773,0.7379749932627773,[],,[],[],,,,[],,,,POS,1.0,lexicon_v1,2026-01-08T12:24:15.760319+00:00,"{'recency_weight': 0.7379749932627773, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.7379749932627773, 'final_confidence': 0.7379749932627773}"
med:pmid:40791946,med:pmid:40791946:sec:results:sent:12,enalapril,ACE inhibitors,sacubitril_valsartan,ARNI,"RAAS inhibitors including ACE inhibitors (18.1%), ARBs (25.2%), and ARNI (10.8%), were also frequently used.",2025-07-28,,results,12,1,0.7337826293421476,other,1.0,0.7337826293421476,0.7337826293421476,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.7337826293421476, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.7337826293421476, 'final_confidence': 0.7337826293421476}"
med:pmid:40727001,med:pmid:40727001:sec:results:sent:7,enalapril,ACEI,sacubitril_valsartan,ARNI,"LASSO regression showed that the key predictors included age, BNP, New York Heart Association (NYHA) class, LVEF, PLR, MLR, AF history, and ACEI/ARB/ARNI usage.",2025-07-24,,results,7,1,0.7282298351235453,other,1.0,0.7282298351235453,0.7282298351235453,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.7282298351235453, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.7282298351235453, 'final_confidence': 0.7282298351235453}"
med:pmid:40689605,med:pmid:40689605:sec:conclusion:sent:6,enalapril,ACEIs,sacubitril_valsartan,ARNI,"However, ARNI increased symptomatic hypotension risk (RR: 1.33; 95% CI: 1.04-1.71; <i>p</i> = 0.024). initiation of ARNI after ADHF stabilization is more effective than ACEIs/ARBs for cardiovascular and renal outcomes, albeit with higher symptomatic hypotension risk.<h4>Protocol registration</h4>PROSPERO: CRD42024618027.",2025-07-21,,conclusion,6,1,0.7240928324953128,review,0.9,0.6516835492457815,0.6516835492457815,['risk'],"{""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""albeit with"", ""higher symptomatic""]}}","['risk_terms', 'risk_posture:acknowledgment']",[],alternative,disfavored,favored,['preferred_over'],safety,safety_acknowledgment,0.7,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,"{'recency_weight': 0.7240928324953128, 'study_type': 'review', 'study_type_weight': 0.9, 'mention_count': 1, 'combined_weight': 0.6516835492457815, 'final_confidence': 0.6516835492457815}"
med:pmid:40689605,med:pmid:40689605:sec:methods:sent:3,enalapril,ACEIs,sacubitril_valsartan,ARNI,"This meta-analysis evaluates ARNI versus angiotensin-converting enzyme inhibitors (ACEIs) or angiotensin receptor blockers (ARBs) post-ADHF. Meta-analysis of randomized controlled trials (RCTs) from PubMed, Scopus, WOS, Embase, and CENTRAL up to November 2024.",2025-07-21,,methods,3,1,0.7240928324953128,review,0.9,0.6516835492457815,0.6516835492457815,"['versus', 'meta-analysis', 'randomized']","{""comparative_terms"": [""versus""], ""study_context"": [""meta-analysis"", ""randomized""]}","['comparative_terms', 'study_context']",[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,"{'recency_weight': 0.7240928324953128, 'study_type': 'review', 'study_type_weight': 0.9, 'mention_count': 1, 'combined_weight': 0.6516835492457815, 'final_confidence': 0.6516835492457815}"
med:pmid:40679772,med:pmid:40679772:sec:conclusion:sent:8,enalapril,ACEI,sacubitril_valsartan,ARNI,"Among all patients in our study, 61.6% received either an angiotensin-converting enzyme inhibitor, angiotensin-II receptor blocker, or angiotensin receptor-neprilysin inhibitor (ACEI/ARB/ARNI); 57.0% were prescribed β-blockers; and 32.6% used a sodium-glucose cotransporter 2 inhibitor. While the Beers Criteria identified a greater number of PIMs in this study, both tools have differing strengths in detecting medication-related risks.",2025-07-18,,conclusion,8,1,0.7199793317752973,other,1.0,0.7199793317752973,0.7199793317752973,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.7199793317752973, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.7199793317752973, 'final_confidence': 0.7199793317752973}"
med:pmid:40660106,med:pmid:40660106:sec:discussion:sent:6,enalapril,ACE inhibitors,sacubitril_valsartan,ARNI,"Notably, 82% of patients were initiated on three or four drug classes concurrently at the start of treatment, most commonly including RAS inhibitors, MRAs, and beta-blockers, with a preference for ARNI over ACE inhibitors or ARBs. Foundational therapies were widely prescribed and frequently initiated concurrently in the management of HFrEF at a tertiary care hospital in Vietnam.",2025-07-14,,discussion,6,1,0.7145309920202676,other,1.0,0.7145309920202676,0.7145309920202676,[],,[],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,"{'recency_weight': 0.7145309920202676, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.7145309920202676, 'final_confidence': 0.7145309920202676}"
med:pmid:40755965,med:pmid:40755965:sec:title:sent:0,enalapril,ACEi,sacubitril_valsartan,angiotensin receptor neprilysin inhibitors,Comparative renal effects of angiotensin receptor neprilysin inhibitors and ACEi/ARB: a systematic review and meta-analysis.,2025-07-11,,title,0,1,0.7104718111828882,other,1.0,0.7104718111828882,0.7104718111828882,"['meta-analysis', 'review', 'systematic review']","{""study_context"": [""meta-analysis"", ""review"", ""systematic review""]}",['study_context'],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,"{'recency_weight': 0.7104718111828882, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.7104718111828882, 'final_confidence': 0.7104718111828882}"
ppr:doi:10.21203/rs.3.rs-6768681/v1,ppr:doi:10.21203/rs.3.rs-6768681/v1:sec:results:sent:10,enalapril,ACEI,sacubitril_valsartan,ARNI,"While therapy with beta blockers and ACEI/ARB/ARNI was common within the cohort, only a third of the cohort was treated with SGLT2 inhibitors or mineralocorticoid receptor antagonists.",2025-06-25,,results,10,1,0.6892091206123461,other,1.0,0.6892091206123461,0.6892091206123461,"['combination', 'cohort']","{""combination"": [""acei/arb/arni""], ""study_context"": [""cohort""]}","['relationship:combination', 'study_context']",[],,,,[],positioning,combination,0.85,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.760319+00:00,"{'recency_weight': 0.6892091206123461, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6892091206123461, 'final_confidence': 0.6892091206123461}"
med:pmid:40542996,med:pmid:40542996:sec:results:sent:11,enalapril,angiotensin converting enzyme inhibitor,sacubitril_valsartan,ARNi,"The highest incidence of HK was observed with the combination of angiotensin converting enzyme inhibitor (ACEi)/angiotensin ii receptor blockers (ARBs)/angiotensin receptor-neprilysin inhibitor (ARNi)+ mineralocorticoid receptor antagonists (MRAs) (24.4%), followed by the triple therapy ACEi/ARB/ARNi+ sodium glucose cotransporter-2 inhibitor (SGLT2i)+MRA (10.9%), and ACEi/ARB/ARNi + SGLT2i (2.2%).",2025-06-21,,results,11,1,0.6839936299924942,review,0.9,0.6155942669932448,0.6155942669932448,['combination'],"{""combination"": [""acei/arb/arni"", ""triple therapy""]}",['relationship:combination'],[],,,,[],positioning,combination,0.85,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,"{'recency_weight': 0.6839936299924942, 'study_type': 'review', 'study_type_weight': 0.9, 'mention_count': 1, 'combined_weight': 0.6155942669932448, 'final_confidence': 0.6155942669932448}"
med:pmid:40540017,med:pmid:40540017:sec:abstract:sent:4,enalapril,ACEi,sacubitril_valsartan,ARNI,CDMT was defined as concurrent use of angiotensin-converting-enzyme inhibitor (ACEi)/angiotensin II receptor blocker (ARB) /angiotensin receptor-neprilysin inhibitor (ARNI) plus beta-blocker (BB) plus mineralocorticoid receptor antagonist (MRA).,2025-06-20,,abstract,4,1,0.6826959358355629,other,1.0,0.6826959358355629,0.6826959358355629,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6826959358355629, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6826959358355629, 'final_confidence': 0.6826959358355629}"
med:pmid:40540017,med:pmid:40540017:sec:abstract:sent:8,enalapril,ACEi,sacubitril_valsartan,ARNI,"Target doses of CDMT were achieved for 27% of males on ACEi/ARB/ARNI, 28% on BB, and 23% on MRA.",2025-06-20,,abstract,8,1,0.6826959358355629,other,1.0,0.6826959358355629,0.6826959358355629,['combination'],"{""combination"": [""acei/arb/arni""]}",['relationship:combination'],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,"{'recency_weight': 0.6826959358355629, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6826959358355629, 'final_confidence': 0.6826959358355629}"
med:pmid:40543460,med:pmid:40543460:sec:introduction:sent:3,enalapril,ACEI,sacubitril_valsartan,ARNI,"Quality metrics included antiplatelet and statin or proprotein convertase subtilisin/kexin type 9 inhibitor therapy for atherosclerotic cardiovascular disease prevention, blood pressure control, and GDMT for heart failure with reduced ejection fraction (HFrEF; specified beta blockers; ACEI, ARB, or ARNI; mineralocorticoid receptor antagonist).",2025-06-20,,introduction,3,1,0.6826959358355629,other,1.0,0.6826959358355629,0.6826959358355629,[],,[],['cardiovascular disease'],,,,[],,,,,,,,"{'recency_weight': 0.6826959358355629, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6826959358355629, 'final_confidence': 0.6826959358355629}"
med:pmid:40575771,med:pmid:40575771:sec:results:sent:9,enalapril,ACEIs,sacubitril_valsartan,ARNIs,"Currently, GDMT recommendations mainly include five types of drugs: diuretics, angiotensin receptor-neprilysin inhibitors (ARNIs), renin-angiotensin system inhibitors (ACEIs/ARBs), beta-blockers, mineralocorticoid receptor antagonists (MRAs), and sodium-glucose cotransporter-2 inhibitors (SGLT-2i).",2025-06-12,,results,9,1,0.6724026242651086,other,1.0,0.6724026242651086,0.6724026242651086,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6724026242651086, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6724026242651086, 'final_confidence': 0.6724026242651086}"
med:pmid:40470816,med:pmid:40470816:sec:conclusion:sent:7,enalapril,ACEi,sacubitril_valsartan,ARNi,"A significant association between CRT and the likelihood of ACEi/ARB/ARNi and MRA optimization (OR 1.22, 95% CI 1.04-1.44, and OR 1.25, 95% CI 1.05-1.50, respectively) was observed in the per-protocol analysis. In this large nationwide real-world population with HFrEF, CRT implantation was associated with enabled use/dose of heart failure GDMT and decreased loop diuretic need (use/dose).",2025-06-05,,conclusion,7,1,0.6635233668830569,other,1.0,0.6635233668830569,0.6635233668830569,"['combination', 'real-world']","{""combination"": [""acei/arb/arni"", ""gdmt""], ""study_context"": [""real-world""], ""real_world_terms"": [""real-world""]}","['relationship:combination', 'study_context', 'real_world_terms']",[],,,,[],positioning,combination,0.6499999999999999,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,"{'recency_weight': 0.6635233668830569, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6635233668830569, 'final_confidence': 0.6635233668830569}"
med:pmid:40470816,med:pmid:40470816:sec:introduction:sent:4,enalapril,ACEi,sacubitril_valsartan,ARNi,"At baseline, beta-blockers, angiotensin-converting enzyme inhibitor (ACEi), angiotensin receptor blocker (ARB) or angiotensin receptor-neprilysin inhibitor (ARNi), mineralocorticoid receptor antagonist (MRA) and loop diuretic use was 84% versus 86%, 89% versus 88%, 57% versus 46% and 62% versus 59% in patients receiving versus not receiving CRT, respectively.",2025-06-05,,introduction,4,1,0.6635233668830569,other,1.0,0.6635233668830569,0.6635233668830569,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6635233668830569, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6635233668830569, 'final_confidence': 0.6635233668830569}"
med:pmid:40448468,med:pmid:40448468:sec:introduction:sent:2,enalapril,ACEi,sacubitril_valsartan,ARNi,"While HF guidelines recommend initiation of quadruple guideline-directed medical therapy (GDMT) in patients with HF with reduced ejection fraction (HFrEF), in-hospital initiation of quadruple therapy remains a clinical challenge, particularly in patients with additional high-risk comorbidities. The purpose of this study was to compare the efficacy and safety of triple GDMT with a sodium-glucose cotransporter inhibitor (SGLTi) vs mineralocorticoid receptor antagonist (MRA) added to beta blocker and angiotensin-converting enzyme inhibitor (ACEi)/angiotensin receptor blocker (ARB)/angiotensin receptor-neprilysin inhibitor (ARNi).<h4>Methods</h4>This retrospective cohort study was conducted in hospitalized patients with acute HFrEF.",2025-05-31,,methods,2,1,0.6572529183893066,other,1.0,0.6572529183893066,0.6572529183893066,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6572529183893066, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6572529183893066, 'final_confidence': 0.6572529183893066}"
med:pmid:40448468,med:pmid:40448468:sec:introduction:sent:3,enalapril,ACEi,sacubitril_valsartan,ARNi,Patients who received triple GDMT therapy with a SGLTi or MRA added to beta blocker and ACEi/ARB/ARNi therapy at discharge were compared.,2025-05-31,,introduction,3,1,0.6572529183893066,other,1.0,0.6572529183893066,0.6572529183893066,"['add-on therapy', 'combination']","{""combination"": [""acei/arb/arni"", ""gdmt""], ""add-on therapy"": [""added to""]}","['relationship:add-on therapy', 'relationship:combination']",[],add_on,backbone,add_on,['add_on_to'],,,,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,"{'recency_weight': 0.6572529183893066, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6572529183893066, 'final_confidence': 0.6572529183893066}"
med:pmid:40450497,med:pmid:40450497:sec:introduction:sent:1,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,We systematically evaluated sacubitril/valsartan (S/V) effects on the renal outcomes of patients with acute or chronic heart failure (HF) receiving angiotensin-converting enzyme inhibitors (ACEI) or angiotensin II receptor blockers (ARB).<h4>Method</h4>Five (5) databases were searched for randomised controlled trials (RCTs) comparing S/V vs ACEI or ARB in adult patients with HF until 2 September 2023.,2025-05-30,,introduction,1,1,0.6560059575487075,review,0.9,0.5904053617938367,0.5904053617938367,"['vs', 'randomised']","{""comparative_terms"": [""vs""], ""study_context"": [""randomised""]}","['comparative_terms', 'study_context']",[],,,,[],,,,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,"{'recency_weight': 0.6560059575487075, 'study_type': 'review', 'study_type_weight': 0.9, 'mention_count': 1, 'combined_weight': 0.5904053617938367, 'final_confidence': 0.5904053617938367}"
med:pmid:40418165,med:pmid:40418165:sec:introduction:sent:2,enalapril,ACEIs,sacubitril_valsartan,ARNIs,"Although the use of angiotensin-converting enzyme inhibitors (ACEIs) remains the cornerstone treatment for patients with STEMI, the use of angiotensin-receptor neprilysin inhibitors (ARNIs) may offer better outcomes than ACEIs.",2025-05-26,,introduction,2,1,0.6510417270766522,review,0.9,0.585937554368987,0.585937554368987,[],,[],[],,,,[],,,,NEU,0.5,lexicon_v1,2026-01-08T12:24:15.744624+00:00,"{'recency_weight': 0.6510417270766522, 'study_type': 'review', 'study_type_weight': 0.9, 'mention_count': 1, 'combined_weight': 0.585937554368987, 'final_confidence': 0.585937554368987}"
med:pmid:40418165,med:pmid:40418165:sec:methods:sent:3,enalapril,ACEIs,sacubitril_valsartan,ARNIs,This meta-analysis compares the efficacy and safety of ARNIs versus ACEIs in patients with STEMI. Randomized controlled trials (RCTs) were pooled from PubMed and Cochrane databases.,2025-05-26,,methods,3,1,0.6510417270766522,review,0.9,0.585937554368987,0.585937554368987,"['versus', 'safety', 'meta-analysis', 'randomized']","{""comparative_terms"": [""versus""], ""risk_terms"": [""safety""], ""study_context"": [""meta-analysis"", ""randomized""]}","['comparative_terms', 'risk_terms', 'study_context']",[],,,,[],,,,POS,2.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,"{'recency_weight': 0.6510417270766522, 'study_type': 'review', 'study_type_weight': 0.9, 'mention_count': 1, 'combined_weight': 0.585937554368987, 'final_confidence': 0.585937554368987}"
med:pmid:40389107,med:pmid:40389107:sec:introduction:sent:1,enalapril,ACEIs,sacubitril_valsartan,sacubitril/valsartan,This study investigated the effect of uptitration of sacubitril/valsartan (Sac/Val) compared with angiotensin-converting enzyme inhibitors or angiotensin receptor blockers (ACEIs/ARBs) on N-terminal pro-B-type natriuretic peptide (NT-proBNP) level within current guideline-directed medical therapy in acute heart failure (AHF).<h4>Methods and results</h4>This was the secondary analysis in the Program Angiotensin-Neprilysin Inhibition in Admitted Patients with Worsening Heart Failure (PREMIER) study.,2025-05-17,,results,1,1,0.6400091266891378,other,1.0,0.6400091266891378,0.6400091266891378,['compared with'],"{""comparative_terms"": [""compared with""]}",['comparative_terms'],[],,,,[],comparative,comparative_efficacy,0.6,NEG,-3.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,"{'recency_weight': 0.6400091266891378, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6400091266891378, 'final_confidence': 0.6400091266891378}"
med:pmid:40353367,med:pmid:40353367:sec:discussion:sent:10,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"Reductions were comparable between sacubitril/valsartan and enalapril, with a numerically greater reduction observed in adult patients versus children.",2025-05-12,,discussion,10,1,0.6327581226956497,randomized controlled trial,1.6,1.0124129963130395,1.0124129963130395,['versus'],"{""comparative_terms"": [""versus""], ""claim_strength_terms"": {""suggestive"": [""greater reduction""]}}","['comparative_terms', 'claim_strength:suggestive']",[],,,,[],,,,POS,1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,"{'recency_weight': 0.6327581226956497, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 1.0124129963130395, 'final_confidence': 1.0124129963130395}"
med:pmid:40353367,med:pmid:40353367:sec:discussion:sent:8,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"of 361 paediatric patients (sacubitril/valsartan, n = 179; enalapril, n = 182) demonstrated overall higher baseline NT-proBNP levels in younger AGs.",2025-05-12,,discussion,8,1,0.6327581226956497,randomized controlled trial,1.6,1.0124129963130395,1.0124129963130395,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6327581226956497, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 1.0124129963130395, 'final_confidence': 1.0124129963130395}"
med:pmid:40353367,med:pmid:40353367:sec:introduction:sent:1,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,The PANORAMA-HF trial demonstrated significant N-terminal pro-B-type natriuretic peptide (NT-proBNP) reductions in paediatric patients with left ventricular systolic dysfunction with sacubitril/valsartan or enalapril treatment over 52 weeks.,2025-05-12,,introduction,1,1,0.6327581226956497,randomized controlled trial,1.6,1.0124129963130395,1.0124129963130395,['trial'],"{""study_context"": [""trial""]}",['study_context'],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,"{'recency_weight': 0.6327581226956497, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 1.0124129963130395, 'final_confidence': 1.0124129963130395}"
med:pmid:40353367,med:pmid:40353367:sec:introduction:sent:2,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,This post hoc analysis aims to correlate changes in NT-proBNP levels with clinical outcomes in PANORAMA-HF patients receiving either sacubitril/valsartan or enalapril.,2025-05-12,,introduction,2,1,0.6327581226956497,randomized controlled trial,1.6,1.0124129963130395,1.0124129963130395,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6327581226956497, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 1.0124129963130395, 'final_confidence': 1.0124129963130395}"
med:pmid:40353367,med:pmid:40353367:sec:results:sent:5,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"Associations between baseline NT-proBNP levels, changes post-baseline and the risk of HF clinical events in paediatric patients on sacubitril/valsartan or enalapril were assessed.",2025-05-12,,results,5,1,0.6327581226956497,randomized controlled trial,1.6,1.0124129963130395,1.0124129963130395,['risk'],"{""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","['risk_terms', 'risk_posture:acknowledgment']",[],,,,[],safety,safety_acknowledgment,0.9,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,"{'recency_weight': 0.6327581226956497, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 1.0124129963130395, 'final_confidence': 1.0124129963130395}"
med:pmid:40319618,med:pmid:40319618:sec:conclusion:sent:10,enalapril,ACEI,sacubitril_valsartan,ARNI,"Scenario analysis demonstrated that initiation of ARNI alongside sodium-glucose cotransporter-2 inhibitor (SGLT-2i) produces more favorable ICER and ARNI without SGLT-2i. At the cost-effectiveness threshold of RM55 426 per QALY, ARNI is cost-effective compared with ACEI for the heart failure with reduced ejection fraction population.",2025-05-03,,conclusion,10,1,0.6232177458400726,other,1.0,0.6232177458400726,0.6232177458400726,['compared with'],"{""comparative_terms"": [""compared with""]}",['comparative_terms'],[],,,,[],comparative,comparative_efficacy,0.6,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,"{'recency_weight': 0.6232177458400726, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6232177458400726, 'final_confidence': 0.6232177458400726}"
med:pmid:40319618,med:pmid:40319618:sec:introduction:sent:1,enalapril,ACEI,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,"This study compared the costs and effectiveness of angiotensin receptor neprilysin inhibitor (ARNI) with angiotensin-converting enzyme inhibitor (ACEI) for the heart failure with reduced ejection fraction population from the Malaysian Ministry of Health's perspective.<h4>Methods</h4>A 3-state Markov model, with a monthly cycle, was constructed to estimate the lifetime healthcare costs, quality-adjusted life year (QALY), and incremental cost-effectiveness ratio (ICER) of ARNI and ACEI.",2025-05-03,,methods,1,1,0.6232177458400726,other,1.0,0.6232177458400726,0.6232177458400726,[],,[],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,"{'recency_weight': 0.6232177458400726, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6232177458400726, 'final_confidence': 0.6232177458400726}"
med:pmid:40319618,med:pmid:40319618:sec:results:sent:6,enalapril,ACEI,sacubitril_valsartan,ARNI,"The ICER was compared with Malaysian Ringgit (RM) 55 426 per QALY (one gross domestic product per capita). Despite ARNI being more expensive compared with ACEI, it gained more QALYs, resulting in an ICER of RM46 498 per QALY.",2025-05-03,,results,6,1,0.6232177458400726,other,1.0,0.6232177458400726,0.6232177458400726,['compared with'],"{""comparative_terms"": [""compared with""]}",['comparative_terms'],[],,,,[],comparative,comparative_efficacy,0.6,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,"{'recency_weight': 0.6232177458400726, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6232177458400726, 'final_confidence': 0.6232177458400726}"
med:pmid:40332281,med:pmid:40332281:sec:conclusion:sent:12,enalapril,ACEi,sacubitril_valsartan,ARNi,"We found high frequencies of prescription of GDMT for HFrEF, considering the therapeutic goals recommended by cardiology guidelines, but, prescription of target doses were low in ACEi, ARB or ARNi and beta-blockers.",2025-05-02,,conclusion,12,1,0.620855212615535,observational study,1.2,0.745026255138642,0.745026255138642,['combination'],"{""combination"": [""gdmt""]}",['relationship:combination'],[],,,,[],positioning,combination,0.85,POS,1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,"{'recency_weight': 0.620855212615535, 'study_type': 'observational study', 'study_type_weight': 1.2, 'mention_count': 1, 'combined_weight': 0.745026255138642, 'final_confidence': 0.745026255138642}"
